,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V
2019-11-27,66.685,196.37576293945312,111.41900634765625,365.8234558105469,145.13,159.82875061035156,37.73921585083008,91.35584259033203,148.1087646484375,222.585,192.89202880859375,99.33987426757812,58.31,117.08607482910156,112.4646224975586,44.8600959777832,170.78749084472656,114.87841796875,66.07608212769486,144.8957061767578,93.7,105.58558654785156,120.2064208984375,255.245361328125,184.25
2019-11-28,66.985,196.4511489868164,111.32178115844727,364.91883850097656,145.675,160.51155853271484,37.768409729003906,90.99217987060547,148.15765380859375,222.95,191.81511688232422,99.59237289428711,58.49,116.97557830810547,112.33686065673828,44.79726600646973,170.5379409790039,114.59560775756836,65.91392473410104,144.44861602783203,94.165,105.71565246582031,120.15371322631836,254.881591796875,184.46
2019-11-29,66.9525,196.5265350341797,111.22455596923828,364.01422119140625,144.81,161.19436645507812,37.797603607177734,90.6285171508789,148.20654296875,221.455,190.7382049560547,99.8448715209961,58.09,116.86508178710938,112.20909881591797,44.73443603515625,170.28839111328125,114.31279754638672,65.75176734050721,144.00152587890625,93.56,105.84571838378906,120.10100555419922,254.517822265625,184.77
2019-12-02,66.34,195.48831176757812,108.57634735107422,353.07928466796875,143.82,159.32403564453125,37.28874206542969,90.37320709228516,147.26791381835938,217.705,188.23843383789062,98.70123291015625,57.79,116.75457763671875,111.96216583251953,45.02762985229492,170.90135192871094,113.30278778076172,65.64620068965067,142.26065063476562,93.59,106.41806030273438,118.81847381591797,254.326904296875,181.71
2019-12-03,64.6375,194.8938446044922,107.93743133544922,349.99761962890625,139.93,159.88812255859375,36.93838119506836,89.66907501220703,145.27330017089844,211.09,185.10716247558594,98.11456298828125,56.035,116.58460235595703,110.52291107177734,45.069515228271484,169.0976104736328,111.21543884277344,65.90265172128458,142.0323944091797,91.93,106.61749267578125,118.25626373291016,251.81686401367188,181.84
2019-12-04,65.5725,195.82318115234375,109.20598602294922,346.7767639160156,141.505,154.80160522460938,36.61304473876953,90.48151397705078,144.97999572753906,216.79,186.37814331054688,98.01801300048828,55.99,118.4715576171875,112.70306396484375,45.48000717163086,170.13955688476562,112.54192352294922,66.87555240310785,142.54608154296875,93.28,107.98762512207031,118.73942565917969,254.01768493652344,180.8
2019-12-05,66.2325,195.42970275878906,109.52080535888672,343.6354675292969,140.64,156.57298278808594,36.30439376831055,90.00953674316406,144.15869140625,216.67,185.42056274414062,97.95860290527344,56.07,118.62454223632812,113.31620025634766,45.39622497558594,170.052001953125,110.67678833007812,66.93588140356631,142.62216186523438,95.305,108.065673828125,117.98394775390625,256.45489501953125,181.2
2019-12-06,67.5175,195.73109436035156,111.67827606201172,351.9957275390625,142.51,156.36517333984375,36.57133865356445,91.30943298339844,144.37379455566406,224.385,186.53480529785156,98.93142700195312,56.9,119.32154083251953,115.00241088867188,45.58891296386719,171.05020141601562,115.45748901367188,67.01130903404177,144.35348510742188,96.84,107.6927719116211,119.22254943847656,255.78851318359375,181.86
2019-12-09,66.805,194.93568420410156,111.53939056396484,349.13275146484375,142.62,155.84068298339844,36.62139129638672,90.76005554199219,142.95606994628906,221.995,188.49346923828125,99.45126342773438,56.86,119.42353057861328,114.46588134765625,45.29570388793945,170.46353149414062,114.35319519042969,66.91326257836728,143.98245239257812,96.59,108.282470703125,119.70863342285156,253.36920166015625,182.73
2019-12-10,67.26625,195.78968811035156,111.94676971435547,345.84234619140625,142.65,154.7719268798828,36.7882194519043,91.2165756225586,142.8485107421875,221.9,187.94503784179688,99.4438247680664,56.745,118.99004364013672,114.54251861572266,45.04438781738281,170.69992065429688,112.89203643798828,67.19988903016534,143.76370239257812,97.13,107.76216125488281,119.78816223144531,255.17684936523438,182.86
2019-12-11,67.475,195.9320526123047,111.7060317993164,347.929931640625,143.75,154.7620391845703,36.93838119506836,89.93215942382812,144.3053436279297,221.37,184.55003356933594,99.33243560791016,56.84,119.83154296875,114.27001953125,45.1951789855957,170.49855041503906,113.61927795410156,67.10936276967288,144.30593872070312,97.055,108.1003646850586,118.98394012451172,256.0715026855469,181.585
2019-12-12,67.525,197.58985900878906,113.55792999267578,344.24188232421875,145.65,156.93914794921875,38.09792709350586,91.92841339111328,144.47154235839844,225.275,184.58485412597656,100.49092864990234,57.39,120.13749694824219,117.54022979736328,45.35433578491211,171.89077758789062,113.49806213378906,67.55433555777746,145.7708282470703,97.245,108.02230072021484,119.85003662109375,258.91064453125,182.145
2019-12-13,68.68,198.2178192138672,115.4839096069336,339.6492004394531,145.69,159.4526824951172,37.78926467895508,91.2707290649414,143.97976684570312,225.515,186.36073303222656,99.66664123535156,57.9,120.17152404785156,116.5097885131836,45.58891296386719,172.60000610351562,113.6529541015625,67.72899627685547,146.9979705810547,98.22,108.80272674560547,119.89424896240234,260.6177062988281,185.1
