,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V
2018-06-06,48.5,147.1117401123047,91.48173522949219,357.6170654296875,133.06243896484375,134.1389617919922,35.60395050048828,89.98660278320312,97.48287963867188,196.82937622070312,162.24832153320312,100.17384338378906,48.479454040527344,100.19868469238281,90.01602172851562,34.41064453125,137.12387084960938,131.01376342773438,44.80812203793125,95.29393768310547,68.29390716552734,61.601470947265625,109.25375366210938,220.9793701171875,129.61915588378906
2018-06-07,48.375,146.91136169433594,91.9438247680664,354.7008056640625,132.87545776367188,131.5264434814453,35.11323928833008,92.59765625,98.01854705810547,197.86337280273438,164.41062927246094,100.62377166748047,55.9,100.63935852050781,90.37490844726562,34.39480209350586,143.11956787109375,131.7913818359375,44.85152149928435,93.7969970703125,68.30302429199219,62.76972198486328,110.76453399658203,221.27261352539062,127.29834747314453
2018-06-08,47.8775,147.712890625,91.50889587402344,355.6343688964844,132.05075073242188,132.1399688720703,34.976497650146484,92.2184066772461,99.46295166015625,197.81256103515625,166.22093200683594,101.16372680664062,55.005,101.23503112792969,90.62775421142578,34.798614501953125,142.63821411132812,132.7682647705078,45.27841815511689,94.49432373046875,68.43096160888672,63.94623947143555,112.0875244140625,222.78343200683594,128.15440368652344
2018-06-11,47.79,147.96127319335938,91.69010925292969,357.0203857421875,156.35,132.58529663085938,35.145423889160156,93.03527069091797,99.81686401367188,234.13,167.31884765625,101.46833038330078,54.5,100.0926284790039,90.39936828613281,34.941131591796875,140.59461975097656,131.8235321044922,45.09752579317748,93.95506286621094,68.1477279663086,64.23623657226562,111.38762664794922,225.5384979248047,133.88
2018-06-12,48.08,148.3300018310547,91.2642593383789,356.7123107910156,157.485,134.84156799316406,35.34654235839844,92.68517303466797,99.79774475097656,232.635,168.71844482421875,101.66911315917969,54.82,99.99468231201172,89.8773422241211,35.162837982177734,140.79730224609375,131.6949920654297,45.177117558836024,94.19678497314453,74.3,63.995975494384766,110.60233306884766,225.36074829101562,134.88
2018-06-13,47.66625,147.21591186523438,90.62097930908203,350.1964111328125,154.7,135.07907104492188,35.402835845947266,92.67790985107422,101.69172668457031,233.89,167.88038635253906,101.30913543701172,54.995,100.068115234375,89.69791412353516,34.98072052001953,140.67062377929688,131.6757049560547,45.28564351205607,93.76909637451172,74.12,63.35798645019531,110.72183990478516,224.729736328125,134.34
2018-06-14,47.7125,148.90708923339844,90.38540649414062,348.82000732421875,153.075,136.96920776367188,35.94984817504883,92.26943969726562,104.02574157714844,233.61,167.34396362304688,100.51304626464844,55.545,99.88860321044922,88.11553192138672,34.81297302246094,141.0675048828125,130.86598205566406,44.88462710198555,94.29906463623047,74.73,62.96027755737305,109.98777770996094,226.916015625,135.03
2018-06-15,47.2675,148.2819061279297,89.2619400024414,344.450439453125,149.98,136.96920776367188,35.595909118652344,90.46797180175781,104.12138366699219,231.94,168.0731658935547,100.6445541381836,55.1,100.05179595947266,88.00948333740234,35.24433517456055,140.5692901611328,131.72714233398438,45.22732377962301,93.09963989257812,75.835,64.1119384765625,110.42310333251953,228.29833984375,135.01
2018-06-18,47.185,147.43234252929688,89.2166519165039,341.4282531738281,148.64,138.34474182128906,35.5637321472168,91.8756103515625,102.40914916992188,231.385,168.19882202148438,100.01461029052734,53.215,98.99913787841797,88.23786926269531,34.789005279541016,140.417236328125,131.21299743652344,44.469021658860996,93.77840423583984,75.605,62.83599090576172,108.90380859375,227.30841064453125,136.19
2018-06-19,46.4375,149.2276611328125,88.01162719726562,328.3193359375,143.265,138.0676727294922,35.24999237060547,91.56197357177734,101.49085235595703,228.195,166.95846557617188,99.61312866210938,52.91,100.01915740966797,87.72402954101562,34.828941345214844,139.31105041503906,128.1410675048828,44.49818880503414,93.77840423583984,74.27,63.241973876953125,109.39031219482422,225.658447265625,135.12
2018-06-20,46.6275,149.48410034179688,87.3592758178711,329.8304443359375,143.12,137.49371337890625,35.185646057128906,91.37965393066406,102.4952392578125,227.74,166.8495330810547,98.73400115966797,53.475,99.58667755126953,87.7158432006836,34.557334899902344,137.27590942382812,127.29914855957031,44.68047163868678,94.71746826171875,74.73,62.844295501708984,106.68460083007812,225.47116088867188,135.74
2018-06-21,46.34875,149.06735229492188,87.54955291748047,324.9891662597656,139.48,136.44473266601562,34.719085693359375,89.4104232788086,101.28996276855469,227.01,167.88038635253906,97.7787094116211,52.16,99.1052474975586,87.69139862060547,34.42154312133789,135.56163024902344,125.65393829345703,44.60757015315631,94.0387191772461,73.93,63.3331298828125,105.37012481689453,224.6506805419922,134.6
2018-06-22,46.25375,148.3940887451172,88.09318542480469,326.1922607421875,139.9,133.60458374023438,34.75126266479492,91.2410659790039,101.72041320800781,225.88,165.44989013671875,97.79947662353516,52.395,100.2394790649414,86.2558364868164,34.549354553222656,138.9563446044922,126.28375244140625,44.819001933090554,93.36000061035156,73.415,64.15337371826172,106.18952941894531,226.86244201660156,135.31
2018-06-25,45.56,148.56246948242188,89.28007507324219,318.7716064453125,136.64,131.8035430908203,34.01923751831055,89.42501068115234,99.91252136230469,221.61,164.58665466308594,96.07579040527344,50.705,100.03548431396484,85.47279357910156,34.81297302246094,134.95358276367188,125.8338851928711,44.534657747690915,91.48180389404297,72.36,64.4516372680664,105.6005859375,223.59825134277344,130.93
2018-06-26,46.0825,147.94529724121094,88.98108673095703,318.86785888671875,135.53,134.06968688964844,34.22837829589844,90.55550384521484,99.73078155517578,221.7,164.56988525390625,96.27654266357422,49.67,99.83963012695312,85.52989196777344,34.61326599121094,135.88253784179688,126.33517456054688,44.272160712089246,92.12335968017578,72.575,64.6256332397461,104.66166687011719,222.75991821289062,132.56
2018-06-27,46.065,147.09573364257812,87.84854888916016,317.4433288574219,134.735,131.83322143554688,34.05140686035156,91.89749908447266,99.44380950927734,220.27,163.4468231201172,95.16895294189453,48.825,99.23578643798828,84.20850372314453,34.40556716918945,132.93531799316406,125.26837158203125,43.65970524212786,90.69152069091797,71.42,64.36880493164062,103.56915283203125,221.33294677734375,131.06
2018-06-28,46.4025,146.94342041015625,87.85761260986328,322.0920715332031,136.07,133.71343994140625,34.5421028137207,91.6495132446289,100.2186279296875,223.48,163.6060333251953,96.94108581542969,49.255,99.55403900146484,85.58699798583984,34.725093841552734,132.00643920898438,125.943115234375,43.965940257065164,91.70494842529297,71.69,64.66708374023438,104.51656341552734,218.41653442382812,132.71
2018-06-29,46.4,147.94529724121094,88.79081726074219,322.9198303222656,135.66,134.98011779785156,34.614505767822266,92.21111297607422,100.25688934326172,220.68,163.5138702392578,96.70574188232422,49.75,99.01544952392578,84.9915542602539,35.03664016723633,132.31884765625,126.42516326904297,44.25757895899183,91.68637084960938,79.73,64.67536163330078,104.42267608642578,218.8090057373047,132.72
2018-07-02,46.78,148.50631713867188,89.69683837890625,323.46844482421875,136.27,138.96815490722656,34.437522888183594,90.6211166381836,100.75430297851562,223.215,162.60867309570312,96.81649780273438,50.25,99.21131134033203,85.70934295654297,34.94877624511719,132.47088623046875,125.65393829345703,44.08260156180112,92.98805236816406,78.33,64.73334503173828,104.46537017822266,220.71754455566406,132.82
2018-07-03,45.91,148.84295654296875,88.64582824707031,320.4366455078125,133.83,136.40513610839844,34.32490921020508,90.9712142944336,99.52033996582031,220.38,162.2734832763672,96.61573791503906,49.47,100.13343048095703,84.51032257080078,35.14048767089844,132.14154052734375,125.85321044921875,44.26487347551885,92.09545135498047,76.28,64.54277038574219,104.7896957397461,220.27162170410156,131.45
2018-07-04,45.91,149.5041732788086,89.1186752319336,320.5569610595703,133.83,137.36009979248047,34.414085388183594,90.69771575927734,100.14210510253906,220.38,162.60452270507812,97.259521484375,49.47,101.0677719116211,84.7850456237793,35.4080924987793,132.4962158203125,126.33840560913086,44.60391743492534,92.42553329467773,76.28,65.08546447753906,104.71714401245117,221.84129333496094,131.45
2018-07-05,46.35,150.16539001464844,89.59152221679688,320.6772766113281,135.77,138.3150634765625,34.50326156616211,90.4242172241211,100.76387023925781,220.7,162.93556213378906,97.90330505371094,50.74,102.00211334228516,85.05976867675781,35.675697326660156,132.85089111328125,126.82360076904297,44.94296139433184,92.755615234375,76.56,65.62815856933594,104.64459228515625,223.4109649658203,133.26
2018-07-06,46.99,153.09078979492188,89.5823974609375,322.0824890136719,135.51,139.92808532714844,34.6248664855957,90.54090118408203,101.03386688232422,221.85,162.9942169189453,98.63017272949219,51.37,102.61408233642578,85.3386001586914,35.65972900390625,134.62425231933594,126.90066528320312,45.351265040972756,94.05733489990234,76.48,65.71100616455078,105.13966369628906,223.6428680419922,134.09
2018-07-09,47.64875,155.6234588623047,90.8463134765625,329.0893249511719,140.96,140.28433227539062,34.59244155883789,91.89019012451172,102.2295150756836,227.95,164.33518981933594,99.95231628417969,51.865,102.85891723632812,87.97928619384766,35.4680061340332,135.06336975097656,128.8737335205078,45.22002198313938,94.6988525390625,77.29,64.50963592529297,107.0345458984375,226.2381591796875,135.67
2018-07-10,47.5525,156.8417510986328,90.8463134765625,334.1326904296875,141.24,140.96714782714844,34.74647521972656,93.0571517944336,102.23916625976562,226.79,165.6174774169922,100.17384338378906,52.17,103.9442138671875,87.43803405761719,35.923343658447266,135.63760375976562,129.48423767089844,45.42417016648154,94.94990539550781,77.54,66.13358306884766,107.43570709228516,227.90594482421875,136.68
2018-07-11,46.9625,154.80596923828125,91.20093536376953,327.81884765625,136.8,143.73800659179688,34.51137161254883,90.0887222290039,104.17730712890625,225.7,165.06434631347656,100.33307647705078,51.195,103.01393127441406,87.24942016601562,35.77956008911133,133.9486846923828,127.04215240478516,45.13253510453318,94.8197250366211,77.34,65.58673858642578,106.73580169677734,227.05868530273438,138.32
2018-07-12,47.775,155.55133056640625,91.97381591796875,333.0450439453125,139.43,146.6177215576172,35.330169677734375,90.62843322753906,104.37979888916016,227.21,165.9024658203125,101.37832641601562,52.365,104.2542953491211,87.62664794921875,35.68369674682617,134.37091064453125,128.0960693359375,45.68667084206152,96.87458038330078,77.36,65.36302947998047,107.56373596191406,228.36080932617188,139.88
2018-07-13,47.855,157.0180206298828,91.38278198242188,337.6264343261719,140.78,146.0734405517578,33.87091827392578,90.46797180175781,106.06722259521484,226.3,166.5226593017578,100.99761199951172,52.22,102.76100158691406,87.22482299804688,35.739601135253906,133.85577392578125,129.2914276123047,45.85436100268182,98.02751159667969,77.375,65.71100616455078,108.08438110351562,230.72425842285156,139.38
2018-07-16,47.71,156.19248962402344,91.5555648803711,342.7372131347656,138.06,145.43019104003906,34.45461654663086,89.69486236572266,106.26007080078125,231.125,166.68186950683594,100.69304656982422,52.02,101.7491226196289,90.68560791015625,35.73161315917969,134.0837860107422,129.24647521972656,45.635623786285635,97.54400634765625,77.79,65.893310546875,109.41590881347656,229.19024658203125,138.43
2018-07-17,47.8875,155.42308044433594,91.97381591796875,343.4879150390625,138.96,145.48956298828125,34.324913024902344,88.91447448730469,106.35649871826172,230.985,168.54248046875,99.32930755615234,51.745,105.35591125488281,90.6199951171875,36.14700698852539,134.90296936035156,129.86338806152344,45.591871247036764,98.51100158691406,77.475,66.30754089355469,109.92805480957031,223.22366333007812,139.68
2018-07-18,47.605,154.52545166015625,93.63780975341797,346.71221923828125,141.08,146.30104064941406,34.219520568847656,88.6373291015625,106.73255920410156,231.25,168.43353271484375,100.0423355102539,51.705,104.28693389892578,91.46469116210938,36.04315948486328,133.36607360839844,129.94696044921875,45.890819025403665,97.7392807006836,76.6,66.05071258544922,110.96083068847656,227.79896545410156,140.92
2018-07-19,47.985,153.69189453125,91.08274841308594,341.99609375,139.4,145.62811279296875,34.37355041503906,88.7394027709961,108.12107849121094,229.61,169.8247833251953,103.30970001220703,51.995,102.76915740966797,90.11974334716797,36.03517532348633,132.9269256591797,129.5613250732422,45.57728949393935,97.0698471069336,76.96,65.82244873046875,106.84676361083984,225.57823181152344,140.07
2018-07-20,47.8125,152.67401123046875,91.06455993652344,341.5822448730469,136.675,145.3411407470703,34.057376861572266,89.1770248413086,107.49430847167969,231.68,169.67391967773438,101.30913543701172,51.955,102.6957015991211,91.25968170166016,36.17097473144531,133.39984130859375,129.7863311767578,45.58458765044467,98.80851745605469,76.925,65.78067016601562,106.86380767822266,225.37310791015625,141.01
2018-07-23,47.895,152.2572479248047,92.03746795654297,340.0133972167969,136.27,146.02395629882812,34.09791564941406,88.491455078125,107.1182632446289,233.77,169.489501953125,100.85916900634766,52.305,103.33220672607422,92.9572525024414,35.90736770629883,134.05845642089844,127.78763580322266,45.70852527181611,100.3891830444336,76.57,65.63854217529297,106.0444107055664,225.4087677001953,140.0
2018-07-24,48.225,153.40335083007812,92.4830322265625,344.8257751464844,137.97,144.48019409179688,34.365447998046875,90.32939147949219,106.7422103881836,235.89,169.2883758544922,101.32988739013672,52.185,105.5599365234375,93.6133041381836,36.154998779296875,133.37445068359375,128.97012329101562,46.24078473972,100.1009521484375,75.505,66.03984069824219,106.4797134399414,226.3184356689453,139.96
2018-07-25,48.68,154.7177734375,93.31954193115234,342.56396484375,140.48,147.32032775878906,34.98968505859375,91.09522247314453,107.20503997802734,236.61,168.45864868164062,101.49601745605469,52.445,104.95606994628906,94.45801544189453,36.818031311035156,134.17665100097656,131.3479766845703,47.020934010279994,103.0483627319336,77.14,66.4411392211914,107.78564453125,227.29953002929688,142.58
2018-07-26,48.56375,155.52731323242188,93.20136260986328,345.8363952636719,142.65,146.0338592529297,35.28963088989258,90.40232849121094,109.45173645019531,237.01,167.11764526367188,101.55833435058594,52.205,106.31065368652344,94.18739318847656,36.9378547668457,131.8544464111328,133.64871215820312,46.67096101600705,101.92333221435547,78.155,66.95950317382812,110.52555084228516,229.20806884765625,142.48
2018-07-27,47.7225,154.2368927001953,94.42888641357422,347.116455078125,142.62,142.4119415283203,34.51137161254883,91.8756103515625,108.59355926513672,237.68,165.22357177734375,100.4784164428711,47.635,107.3470230102539,95.15509033203125,36.91388702392578,132.98599243164062,133.3017120361328,46.29183543547419,100.1195297241211,76.885,67.36914825439453,111.58391571044922,228.27162170410156,140.7
2018-07-30,47.45625,152.78622436523438,91.7010498046875,337.8863220214844,139.64,136.5931396484375,34.18708038330078,93.23219299316406,108.60319519042969,239.01,165.34088134765625,100.71379852294922,47.695,107.85292053222656,95.72916412353516,36.92986297607422,133.96556091308594,131.8235321044922,47.25426753968683,97.97174835205078,75.955,67.05147552490234,111.89974212646484,226.38980102539062,136.55
2018-07-31,47.625,157.5309600830078,90.49169158935547,342.9296875,143.77,135.72230529785156,34.28438949584961,92.09439849853516,109.49995422363281,237.44,165.54205322265625,100.32614135742188,48.12,108.1385498046875,94.26937103271484,37.24939727783203,133.0366668701172,136.4507598876953,48.02713685363303,98.63188934326172,76.91,67.61997985839844,111.08033752441406,225.8368682861328,136.73
2018-08-01,50.405,156.96194458007812,90.42802429199219,339.52252197265625,138.54,136.24679565429688,33.93577194213867,91.45260620117188,108.93104553222656,236.0,164.5196075439453,99.33625793457031,48.805,108.23646545410156,94.85165405273438,37.05768585205078,132.5131378173828,133.0638885498047,47.750065344890565,98.81783294677734,77.53,67.42770385742188,110.07315826416016,225.9706268310547,138.24
2018-08-02,51.885,157.39471435546875,90.68264770507812,336.6062316894531,138.01,139.67079162597656,34.478946685791016,90.26375579833984,108.71891021728516,233.9,163.9832305908203,98.96241760253906,49.465,107.10218811035156,95.25350952148438,36.88992691040039,131.2379608154297,132.0870361328125,47.553200758140505,100.01725769042969,78.66,68.55636596679688,109.53543090820312,228.38755798339844,139.02
2018-08-03,51.99,158.68508911132812,91.64647674560547,335.3646240234375,138.47,139.57180786132812,34.722145080566406,90.47528076171875,110.01099395751953,233.495,163.96641540527344,102.24361419677734,49.62,107.67340850830078,96.02439880371094,37.24140548706055,131.9135284423828,133.21815490722656,48.07088575290359,100.45423889160156,78.745,68.8322525024414,110.70477294921875,229.4042510986328,139.83
2018-08-06,52.25375,158.3805389404297,91.76469421386719,333.5648498535156,139.48,141.22445678710938,35.10317611694336,90.65760803222656,111.79486083984375,235.87,164.00833129882812,101.08760070800781,49.285,107.73052978515625,96.04900360107422,37.2653694152832,132.34420776367188,132.83895874023438,48.282321172816154,100.53794860839844,79.505,68.99110412597656,110.96083068847656,228.99403381347656,139.69
2018-08-07,51.7825,160.6166534423828,92.71942138671875,337.59759521484375,142.35,142.93643188476562,35.330169677734375,91.2994384765625,112.39269256591797,237.795,165.1481170654297,101.7659912109375,49.745,107.2735595703125,96.40162658691406,37.14555740356445,131.76998901367188,134.04074096679688,48.5448109284612,101.23529052734375,80.54,69.09144592285156,110.90962219238281,229.78775024414062,140.27
2018-08-08,51.815,157.25047302246094,93.45594024658203,334.7294616699219,139.71,143.65884399414062,35.54095458984375,90.35128021240234,109.90492248535156,236.35,165.9611053466797,101.68292999267578,49.98,107.03691101074219,96.59844970703125,36.86595153808594,134.20204162597656,133.1217498779297,48.625010570497004,101.80244445800781,80.5,68.8489761352539,110.28653717041016,230.82235717773438,140.72
2018-08-09,52.26,155.46315002441406,93.64690399169922,332.4563903808594,138.51,144.30206298828125,35.4923095703125,89.36666107177734,110.07849884033203,233.745,166.0113983154297,101.29808807373047,50.155,107.06140899658203,95.85215759277344,37.02572250366211,134.52297973632812,131.60501098632812,48.12192552872286,101.96981048583984,81.265,68.05474090576172,110.58526611328125,233.30169677734375,140.01
2018-08-10,51.89,155.8238067626953,92.36480712890625,328.28765869140625,135.95,143.9952850341797,35.4923095703125,89.95742797851562,108.65141296386719,229.64,164.5196075439453,101.09514617919922,48.87,106.69417572021484,94.90906524658203,36.810035705566406,133.99932861328125,129.79269409179688,48.17295802458552,101.34687042236328,80.77,68.07981872558594,109.99632263183594,232.2047119140625,139.68
2018-08-13,52.2375,156.777587890625,92.57392883300781,327.27203369140625,134.98,142.94631958007812,35.467987060546875,89.30101776123047,108.11144256591797,226.78,162.7093048095703,99.8566665649414,48.445,106.2616958618164,93.40009307861328,36.61033248901367,133.5433349609375,128.43028259277344,48.64688684012143,100.61234283447266,80.14,68.15506744384766,109.29641723632812,232.6952362060547,140.2
2018-08-14,52.4325,156.8978271484375,92.91039276123047,328.02655029296875,134.87,145.04425048828125,35.67066955566406,89.40313720703125,108.71891021728516,229.54,161.837646484375,100.31149291992188,48.1,105.6741714477539,94.02335357666016,36.65827178955078,135.6207275390625,128.8672637939453,48.4573204098767,101.86756134033203,80.11,67.9794692993164,108.86111450195312,234.98728942871094,140.75
2018-08-15,52.575,156.49708557128906,92.30117797851562,320.88836669921875,132.05,143.53018188476562,35.557167053222656,86.01896667480469,108.8153305053711,229.24,162.58355712890625,100.69634246826172,47.455,106.43305969238281,93.2442855834961,36.810035705566406,135.01271057128906,129.42642211914062,49.12081565565735,100.48616027832031,79.57,68.80717468261719,109.91098022460938,232.4276885986328,139.92
2018-08-16,53.2525,158.51438903808594,93.33773040771484,334.6424255371094,136.26,144.21299743652344,36.611083984375,86.63750457763672,108.45857238769531,232.82,163.7568817138672,101.6969223022461,47.055,108.10588073730469,94.12175750732422,36.921875,136.57498168945312,130.55747985839844,50.19991270458425,100.4675064086914,80.06,69.96928405761719,111.25103759765625,234.6483917236328,140.5
2018-08-17,54.405,159.30520629882812,93.68328094482422,335.0486145019531,139.41,143.51040649414062,37.186668395996094,86.7405776977539,108.45857238769531,233.44,163.89935302734375,102.20072174072266,47.085,109.72976684570312,94.12175750732422,37.225433349609375,136.08517456054688,131.59861755371094,50.35302839206375,100.41148376464844,79.73,69.96928405761719,111.3193130493164,233.961669921875,141.38
2018-08-20,53.845,159.41818237304688,94.41069793701172,339.2463684082031,138.62,144.19322204589844,37.47041320800781,86.70375061035156,107.98607635498047,235.83,165.88568115234375,102.5156021118164,46.5,111.6963882446289,93.998779296875,37.329280853271484,136.53274536132812,131.48936462402344,51.1623484487752,99.74879455566406,82.22,69.927490234375,112.17286682128906,234.024169921875,140.89
2018-08-21,53.78,159.21646118164062,95.30180358886719,342.1770935058594,140.17,144.01507568359375,37.113704681396484,86.84366607666016,108.37178039550781,238.58,167.81332397460938,102.13774108886719,47.635,110.4478530883789,94.57283782958984,36.921875,135.9923095703125,132.18984985351562,50.43322075414294,98.9181137084961,82.975,70.14485931396484,112.42040252685547,233.3909454345703,140.04
2018-08-22,53.78,159.64410400390625,96.22926330566406,338.55963134765625,139.65,144.93540954589844,37.28395462036133,87.56526184082031,107.9378662109375,239.34,166.75729370117188,101.626953125,47.06,109.84402465820312,94.28580474853516,36.69021224975586,135.57852172851562,131.2707977294922,50.33843935900972,99.9261474609375,82.66,69.71846008300781,110.4572525024414,232.5435791015625,141.16
2018-08-23,53.8725,158.64352416992188,95.81098937988281,336.0932312011719,136.795,146.29115295410156,37.30827331542969,86.96147155761719,107.9957275390625,236.355,167.75466918945312,101.71791076660156,46.975,110.25203704833984,94.0889663696289,36.50648880004883,134.3118133544922,131.17379760742188,50.28741050312537,100.39281463623047,82.905,69.59305572509766,110.55113983154297,233.15016174316406,142.095
2018-08-24,54.02375,158.67579650878906,96.16561126708984,337.9309387207031,138.21,150.71458435058594,37.551490783691406,87.63155364990234,107.92822265625,235.06,168.71011352539062,102.1867446899414,47.67,110.9374771118164,94.0479736328125,36.45056915283203,134.5904541015625,132.8170928955078,50.33843935900972,101.17683410644531,82.46,69.69339752197266,111.39613342285156,235.70082092285156,144.21
2018-08-27,54.4825,160.2573699951172,97.33858489990234,342.1480712890625,142.1,150.10105895996094,37.77036666870117,88.61824035644531,108.31392669677734,242.63,169.27999877929688,102.64155578613281,48.365,110.8307113647461,95.71276092529297,36.49850082397461,135.51939392089844,134.78392028808594,50.30199225622279,102.29688262939453,82.665,69.76028442382812,112.57405853271484,238.19802856445312,145.4
2018-08-28,54.90875,160.27354431152344,97.54772186279297,339.7009582519531,142.0,151.39743041992188,38.06222915649414,88.25743865966797,108.55499267578125,242.42,169.2716522216797,102.5715560913086,48.575,110.33783721923828,95.24531555175781,36.24287796020508,136.4989471435547,135.49559020996094,50.03950250057773,102.91292572021484,82.59,69.79373168945312,112.90693664550781,239.4734344482422,145.24
2018-08-29,55.77,161.1853790283203,97.02942657470703,338.71441650390625,141.865,153.1885986328125,38.49188995361328,88.52251434326172,108.42962646484375,241.4,169.89498901367188,103.23628234863281,48.74,110.78141784667969,94.93366241455078,36.21091842651367,137.7403564453125,136.16192626953125,50.170749198389416,104.55561065673828,82.805,69.80209350585938,113.23124694824219,239.9104461669922,147.04
2018-08-30,56.285,161.66954040527344,96.59297943115234,335.5322265625,139.06,150.55628967285156,38.224365234375,88.22061920166016,107.9185791015625,239.4,167.85638427734375,102.10974884033203,48.24,110.85533142089844,94.4662094116211,35.90736770629883,137.4785919189453,136.00669860839844,49.973884611639356,104.49028778076172,81.41,69.7352294921875,112.36917114257812,239.36636352539062,146.785
2018-08-31,56.9125,161.23377990722656,96.36566925048828,331.5569152832031,138.87,151.09066772460938,38.726993560791016,87.2265625,108.01499938964844,237.79,169.12840270996094,102.4946060180664,48.425,110.64178466796875,93.96597290039062,35.60380935668945,137.85240173339844,136.4595489501953,50.01034627433951,104.84495544433594,82.175,69.35060119628906,112.32649993896484,239.4288330078125,146.85
2018-09-03,56.9075,159.99109649658203,96.83394622802734,333.23020935058594,138.85,151.35291290283203,38.71078109741211,87.37750625610352,107.45092010498047,237.81,170.94376373291016,102.21471786499023,48.43,110.24337387084961,94.19969177246094,35.67969512939453,137.63573455810547,135.7090606689453,49.77702730484591,104.55562210083008,82.175,69.24610137939453,112.55269241333008,239.45113372802734,146.85
2018-09-04,57.095,158.7484130859375,97.3022232055664,334.90350341796875,138.205,151.6151580810547,38.6945686340332,87.52845001220703,106.8868408203125,237.715,172.75912475585938,101.93482971191406,47.98,109.84496307373047,94.43341064453125,35.75558090209961,137.4190673828125,134.9585723876953,49.54370833535231,104.26628875732422,79.64,69.1416015625,112.77888488769531,239.4734344482422,147.81
2018-09-05,56.67125,159.5714874267578,96.09288787841797,335.31939697265625,140.54,147.1025848388672,38.321651458740234,87.56526184082031,105.94188690185547,237.56,171.9757080078125,102.62055206298828,47.72,111.60285949707031,93.97415924072266,36.2508659362793,138.71067810058594,137.0482940673828,50.03222254396395,101.26082611083984,79.915,69.6348876953125,113.17151641845703,238.6974639892578,142.69
2018-09-06,55.775,158.28041076660156,95.8382797241211,339.75897216796875,141.51,147.28074645996094,38.32974624633789,84.84819793701172,106.31793975830078,234.64,173.44149780273438,102.43162536621094,47.25,112.43253326416016,93.57231140136719,36.562408447265625,139.13555908203125,137.63706970214844,50.58634372157905,101.49420166015625,80.395,69.09980773925781,113.15443420410156,241.301513671875,144.485
2018-09-07,55.33,158.4014434814453,96.4565658569336,337.834228515625,141.335,148.86407470703125,38.143287658691406,84.38429260253906,107.00254821777344,233.96,173.7278594970703,101.7739028930664,46.475,112.80216979980469,93.75275421142578,36.522457122802734,139.27151489257812,137.52708435058594,50.797793701404835,100.99950408935547,80.3,68.48112487792969,111.68636322021484,240.0756072998047,143.45
2018-09-10,54.63125,163.40444946289062,97.55681610107422,330.6573791503906,142.06,149.7448272705078,38.15950393676758,84.29592895507812,106.72291564941406,231.88,177.48504638671875,101.91382598876953,46.295,112.7118148803711,93.25247955322266,36.79405975341797,140.26571655273438,137.75999450683594,50.717590419390724,102.0915298461914,82.095,68.87406158447266,109.54861450195312,232.42446899414062,144.12
2018-09-11,55.9725,160.95945739746094,98.48426818847656,333.9363098144531,142.02,151.24896240234375,38.127071380615234,84.69355773925781,105.68152618408203,230.255,180.14700317382812,102.50160217285156,44.91,113.77970886230469,93.84294128417969,36.762107849121094,139.88327026367188,137.0159912109375,50.367610145161166,103.8276138305664,82.645,68.5647201538086,109.76324462890625,233.5967254638672,145.49
2018-09-12,55.2375,160.98361206054688,98.09327697753906,341.8288879394531,144.27,153.7526397705078,38.01357650756836,85.26055145263672,105.54653930664062,228.1,178.57168579101562,102.55757141113281,44.925,114.47793579101562,92.73583221435547,36.9378547668457,139.9852752685547,133.7357940673828,50.936316715851994,104.26628875732422,83.0,69.48435974121094,108.9390640258789,235.0553741455078,146.58
2018-09-13,56.59625,163.75144958496094,98.8025131225586,343.8116760253906,145.52,156.5334014892578,38.297325134277344,85.6360855102539,106.71326446533203,228.36,176.4404296875,104.22288513183594,45.57,114.91331481933594,93.09667205810547,36.9217414855957,137.9969024658203,135.2497100830078,51.64357542081643,105.3863525390625,83.46,69.7686538696289,110.60459899902344,237.57888793945312,147.63
2018-09-14,55.925,161.85513305664062,99.62088012695312,348.00946044921875,144.9,155.85060119628906,38.42703628540039,86.43131256103516,105.35369110107422,229.23,176.1203155517578,103.78907012939453,45.515,114.58476257324219,93.08026885986328,37.05064392089844,136.67129516601562,134.49278259277344,51.371963879534306,105.8156967163086,83.485,69.90242767333984,111.61764526367188,237.41775512695312,147.84
2018-09-17,54.465,162.0407257080078,99.2935562133789,344.2953186035156,146.185,153.30734252929688,38.19193649291992,86.52703857421875,105.45011138916016,227.78,175.555908203125,103.51618194580078,45.43,114.97081756591797,93.35909271240234,37.316497802734375,134.3769989013672,135.56027221679688,51.694960994574856,104.66761779785156,83.25,70.43748474121094,111.5146484375,236.1291961669922,146.23
2018-09-18,54.6225,163.27529907226562,99.69364166259766,351.6656494140625,149.17,154.37608337402344,38.475669860839844,86.98355102539062,105.61402893066406,228.97,177.76304626464844,103.95000457763672,46.11,115.44725036621094,93.736328125,37.00230407714844,134.06265258789062,136.85426330566406,51.694960994574856,105.66633605957031,85.275,70.22846984863281,112.7852783203125,235.61016845703125,147.64
